objectid,parentid,title,description,type,format,display_template,object_location,image_small,image_thumb
dcb388,,"Clyde B. Jordan Drugs, Fort Wayne, measurer",,Image;StillImage,image/jpg,image,/objects/388.JPG,/objects/small/388_sm.JPG,/objects/thumbs/388_th.JPG
dcb389,,Berghoff pair of goblets,,Image;StillImage,image/jpg,image,/objects/389.JPG,/objects/small/389_sm.JPG,/objects/thumbs/389_th.JPG
dcb390,,Berghoff pair of goblets,,Image;StillImage,image/jpg,image,/objects/390.JPG,/objects/small/390_sm.JPG,/objects/thumbs/390_th.JPG
dcb391,,Berghoff pair of goblets,,Image;StillImage,image/jpg,image,/objects/391.JPG,/objects/small/391_sm.JPG,/objects/thumbs/391_th.JPG
dcb392,,Berghoff beer glass,no description,record,image/jpg,multiple,,/objects/small/392_1_sm.jpg,/objects/thumbs/392_1_th.jpg
,dcb392,,,,,,/objects/392_1.JPG,/objects/small/392_1_sm.jpg,/objects/thumbs/392_1_th.jpg
,dcb392,,,,,,/objects/392_2.JPG,/objects/small/392_2_sm.jpg,/objects/thumbs/392_2_th.jpg
dcb393,,Berghoff beer glass,no description,record,image/jpg,multiple,,/objects/small/393_1_sm.jpg,/objects/thumbs/393_1_th.jpg
,dcb393,,,,,,/objects/393_1.JPG,/objects/small/393_1_sm.jpg,/objects/thumbs/393_1_th.jpg
,dcb393,,,,,,/objects/393_2.JPG,/objects/small/393_2_sm.jpg,/objects/thumbs/393_2_th.jpg
dcb394,,Berghoff beer glass,no description,record,image/jpg,multiple,,/objects/small/394_1_sm.jpg,/objects/thumbs/394_1_th.jpg
,dcb394,,,,,,/objects/394_1.JPG,/objects/small/394_1_sm.jpg,/objects/thumbs/394_1_th.jpg
,dcb394,,,,,,/objects/394_2.JPG,/objects/small/394_2_sm.jpg,/objects/thumbs/394_2_th.jpg
dcb395,,Berghoff beer glass,no description,record,image/jpg,multiple,,/objects/small/395_1_sm.jpg,/objects/thumbs/395_1_th.jpg
,dcb395,,,,,,/objects/395_1.JPG,/objects/small/395_1_sm.jpg,/objects/thumbs/395_1_th.jpg
,dcb395,,,,,,/objects/395_2.JPG,/objects/small/395_2_sm.jpg,/objects/thumbs/395_2_th.jpg
dcb396,,Berghoff beer glass,,Image;StillImage,image/jpg,image,/objects/396.JPG,/objects/small/396_sm.JPG,/objects/thumbs/396_th.JPG
dcb397,,Berghoff pair of beer glasses,,Image;StillImage,image/jpg,image,/objects/397.JPG,/objects/small/397_sm.JPG,/objects/thumbs/397_th.JPG
dcb398,,Berghoff pair of beer glasses,,Image;StillImage,image/jpg,image,/objects/398.JPG,/objects/small/398_sm.JPG,/objects/thumbs/398_th.JPG
dcb399,,"Berghoff lot of 2 Salvator glasses, minor nicks",,Image;StillImage,image/jpg,image,/objects/399.JPG,/objects/small/399_sm.JPG,/objects/thumbs/399_th.JPG
dcb400,,Old Fort Cider Works glass,,Image;StillImage,image/jpg,image,/objects/400.JPG,/objects/small/400_sm.JPG,/objects/thumbs/400_th.JPG
dcb401,,Centlivre lot of 2 glasses,,Image;StillImage,image/jpg,image,/objects/401.JPG,/objects/small/401_sm.JPG,/objects/thumbs/401_th.JPG
dcb402,,"1913 American Art Works 'A Busy Wire' tray, 13""",,Image;StillImage,image/jpg,image,/objects/402.JPG,/objects/small/402_sm.JPG,/objects/thumbs/402_th.JPG
dcb403,,Dr. Mike's Nervine Brings Sleep cardboard sign,"in wooden frame, water damage, 41""x31""",Image;StillImage,image/jpg,image,/objects/403.JPG,/objects/small/403_sm.JPG,/objects/thumbs/403_th.JPG
dcb404,,"1939 calendar, 100 Years of Baseball with Berghoff","advertisement, 29""x22""",record,image/jpg,multiple,,/objects/small/404_1_sm.jpg,/objects/thumbs/404_1_th.jpg
,dcb404,,,,,,/objects/404_1.JPG,/objects/small/404_1_sm.jpg,/objects/thumbs/404_1_th.jpg
,dcb404,,,,,,/objects/404_2.JPG,/objects/small/404_2_sm.jpg,/objects/thumbs/404_2_th.jpg
dcb405,,1926 Berghoff 40th Anniversary advertisement,"from The News Sentinel, Fort Wayne",Image;StillImage,image/jpg,image,/objects/405.JPG,/objects/small/405_sm.JPG,/objects/thumbs/405_th.JPG
dcb406,,"Pabst Blue Ribbon cardboard sign ""Bluffton","Prod. Co."", 17 1/2""x27""",Image;StillImage,image/jpg,image,/objects/406.JPG,/objects/small/406_sm.JPG,/objects/thumbs/406_th.JPG
dcb407,,American Art Works metal sign 'Carling's',no description,record,image/jpg,multiple,,/objects/small/407_1_sm.jpg,/objects/thumbs/407_1_th.jpg
,dcb407,,,,,,/objects/407_1.JPG,/objects/small/407_1_sm.jpg,/objects/thumbs/407_1_th.jpg
,dcb407,,,,,,/objects/407_2.JPG,/objects/small/407_2_sm.jpg,/objects/thumbs/407_2_th.jpg
dcb408,,"Berghoff partial embossed advertising sign,","16""x23 1/2""",Image;StillImage,image/jpg,image,/objects/408.JPG,/objects/small/408_sm.JPG,/objects/thumbs/408_th.JPG
dcb409,,Centlivre Nickel Plate Beer metal advertising sign,"27""x19"", losses",record,image/jpg,multiple,,/objects/small/409_1_sm.jpg,/objects/thumbs/409_1_th.jpg
,dcb409,,,,,,/objects/409_1.JPG,/objects/small/409_1_sm.jpg,/objects/thumbs/409_1_th.jpg
,dcb409,,,,,,/objects/409_2.JPG,/objects/small/409_2_sm.jpg,/objects/thumbs/409_2_th.jpg
dcb410,,"Hoff-Brau Ale Beer embossed metal sign,","19 1/2""x27"", losses",record,image/jpg,multiple,,/objects/small/410_1_sm.jpg,/objects/thumbs/410_1_th.jpg
,dcb410,,,,,,/objects/410_1.JPG,/objects/small/410_1_sm.jpg,/objects/thumbs/410_1_th.jpg
,dcb410,,,,,,/objects/410_2.JPG,/objects/small/410_2_sm.jpg,/objects/thumbs/410_2_th.jpg
dcb411,,"Major Bros. Pkg Co, Mishawaka IN lard can",,Image;StillImage,image/jpg,image,/objects/411.JPG,/objects/small/411_sm.JPG,/objects/thumbs/411_th.JPG
dcb412,,"Yellow Creek Elkhart, IN lard can",,Image;StillImage,image/jpg,image,/objects/412.JPG,/objects/small/412_sm.JPG,/objects/thumbs/412_th.JPG
dcb413,,"Parrot Quality Products, Fort Wayne Ind lard can",,Image;StillImage,image/jpg,image,/objects/413.JPG,/objects/small/413_sm.JPG,/objects/thumbs/413_th.JPG
dcb414,,Braun Bros Packing Co Troy OH lard can,,Image;StillImage,image/jpg,image,/objects/414.JPG,/objects/small/414_sm.JPG,/objects/thumbs/414_th.JPG
dcb415,,"Yellow Creek Elkhart IN lard can, no lid",,Image;StillImage,image/jpg,image,/objects/415.JPG,/objects/small/415_sm.JPG,/objects/thumbs/415_th.JPG
dcb416,,"Laurents & Hartshorn Fort Wayne lard can, no lid",,Image;StillImage,image/jpg,image,/objects/416.JPG,/objects/small/416_sm.JPG,/objects/thumbs/416_th.JPG
dcb417,,Sterling Beer wooden bottle case,no description,record,image/jpg,multiple,,/objects/small/417_1_sm.jpg,/objects/thumbs/417_1_th.jpg
,dcb417,,,,,,/objects/417_1.JPG,/objects/small/417_1_sm.jpg,/objects/thumbs/417_1_th.jpg
,dcb417,,,,,,/objects/417_2.JPG,/objects/small/417_2_sm.jpg,/objects/thumbs/417_2_th.jpg
dcb418,,Berghoff wooden beer case,no description,record,image/jpg,multiple,,/objects/small/418_1_sm.jpg,/objects/thumbs/418_1_th.jpg
,dcb418,,,,,,/objects/418_1.JPG,/objects/small/418_1_sm.jpg,/objects/thumbs/418_1_th.jpg
,dcb418,,,,,,/objects/418_2.JPG,/objects/small/418_2_sm.jpg,/objects/thumbs/418_2_th.jpg
dcb419,,Berghoff wooden beer case,no description,record,image/jpg,multiple,,/objects/small/419_1_sm.jpg,/objects/thumbs/419_1_th.jpg
,dcb419,,,,,,/objects/419_1.JPG,/objects/small/419_1_sm.jpg,/objects/thumbs/419_1_th.jpg
,dcb419,,,,,,/objects/419_2.JPG,/objects/small/419_2_sm.jpg,/objects/thumbs/419_2_th.jpg
dcb420,,"Strasburg wooden beer case, New Haven",no description,record,image/jpg,multiple,,/objects/small/420_1_sm.jpg,/objects/thumbs/420_1_th.jpg
,dcb420,,,,,,/objects/420_1.JPG,/objects/small/420_1_sm.jpg,/objects/thumbs/420_1_th.jpg
,dcb420,,,,,,/objects/420_2.JPG,/objects/small/420_2_sm.jpg,/objects/thumbs/420_2_th.jpg
dcb421,,"Centlivre wooden beer case, Fort Wayne",no description,record,image/jpg,multiple,,/objects/small/421_1_sm.jpg,/objects/thumbs/421_1_th.jpg
,dcb421,,,,,,/objects/420_1.JPG,/objects/small/420_1_sm.jpg,/objects/thumbs/420_1_th.jpg
,dcb421,,,,,,/objects/420_2.JPG,/objects/small/420_2_sm.jpg,/objects/thumbs/420_2_th.jpg
